Local time,Open,High,Low,Close
29.01.2023 05:00:00.000 GMT+0700,1927.598,1927.598,1927.598,1927.598
30.01.2023 05:00:00.000 GMT+0700,1927.108,1934.425,1920.585,1922.075
31.01.2023 05:00:00.000 GMT+0700,1922.207,1930.998,1900.665,1927.475
01.02.2023 05:00:00.000 GMT+0700,1927.538,1954.448,1920.435,1950.098
02.02.2023 05:00:00.000 GMT+0700,1950.388,1959.625,1911.225,1911.755
03.02.2023 05:00:00.000 GMT+0700,1911.607,1918.485,1861.255,1864.548
04.02.2023 05:00:00.000 GMT+0700,1864.548,1864.548,1864.548,1864.548
05.02.2023 05:00:00.000 GMT+0700,1864.548,1864.548,1864.548,1864.548
06.02.2023 05:00:00.000 GMT+0700,1864.508,1881.198,1859.647,1866.698
07.02.2023 05:00:00.000 GMT+0700,1866.937,1884.348,1864.898,1872.998
08.02.2023 05:00:00.000 GMT+0700,1872.097,1886.345,1868.898,1875.248
09.02.2023 05:00:00.000 GMT+0700,1874.727,1890.098,1858.855,1861.548
10.02.2023 05:00:00.000 GMT+0700,1861.637,1872.035,1852.588,1864.698
11.02.2023 05:00:00.000 GMT+0700,1864.698,1864.698,1864.698,1864.698
12.02.2023 05:00:00.000 GMT+0700,1864.698,1864.698,1864.698,1864.698
13.02.2023 05:00:00.000 GMT+0700,1863.917,1866.395,1850.325,1853.348
14.02.2023 05:00:00.000 GMT+0700,1853.007,1870.467,1843.165,1853.948
15.02.2023 05:00:00.000 GMT+0700,1854.017,1859.998,1830.475,1835.698
16.02.2023 05:00:00.000 GMT+0700,1835.597,1845.158,1827.555,1835.065
17.02.2023 05:00:00.000 GMT+0700,1836.258,1843.505,1818.805,1841.898
18.02.2023 05:00:00.000 GMT+0700,1841.898,1841.898,1841.898,1841.898
19.02.2023 05:00:00.000 GMT+0700,1841.898,1841.898,1841.898,1841.898
20.02.2023 05:00:00.000 GMT+0700,1840.407,1847.405,1837.145,1840.965
21.02.2023 05:00:00.000 GMT+0700,1841.304,1843.738,1830.095,1834.675
22.02.2023 05:00:00.000 GMT+0700,1834.424,1845.905,1823.425,1824.435
23.02.2023 05:00:00.000 GMT+0700,1825.154,1833.685,1817.395,1821.585
24.02.2023 05:00:00.000 GMT+0700,1821.444,1827.715,1808.865,1810.665
25.02.2023 05:00:00.000 GMT+0700,1810.665,1810.665,1810.665,1810.665
26.02.2023 05:00:00.000 GMT+0700,1810.665,1810.665,1810.665,1810.665
27.02.2023 05:00:00.000 GMT+0700,1810.758,1820.055,1806.538,1816.898
28.02.2023 05:00:00.000 GMT+0700,1816.634,1831.045,1804.594,1826.648
01.03.2023 05:00:00.000 GMT+0700,1826.104,1844.408,1822.938,1835.935
02.03.2023 05:00:00.000 GMT+0700,1836.308,1838.865,1829.854,1835.615
03.03.2023 05:00:00.000 GMT+0700,1835.654,1856.768,1835.404,1855.798
04.03.2023 05:00:00.000 GMT+0700,1855.798,1855.798,1855.798,1855.798
05.03.2023 05:00:00.000 GMT+0700,1855.798,1855.798,1855.798,1855.798
06.03.2023 05:00:00.000 GMT+0700,1854.644,1858.168,1845.015,1846.015
07.03.2023 05:00:00.000 GMT+0700,1846.248,1851.555,1812.655,1812.795
08.03.2023 05:00:00.000 GMT+0700,1812.968,1824.185,1809.248,1813.305
09.03.2023 05:00:00.000 GMT+0700,1812.808,1835.565,1811.805,1830.815
10.03.2023 05:00:00.000 GMT+0700,1830.434,1870.065,1827.675,1867.448
11.03.2023 05:00:00.000 GMT+0700,1867.448,1867.448,1867.448,1867.448
12.03.2023 05:00:00.000 GMT+0700,1867.448,1867.448,1867.448,1867.448
13.03.2023 04:00:00.000 GMT+0700,1872.398,1914.475,1871.328,1912.705
14.03.2023 04:00:00.000 GMT+0700,1913.514,1913.984,1895.228,1903.698
15.03.2023 04:00:00.000 GMT+0700,1903.414,1937.295,1885.565,1918.055
16.03.2023 04:00:00.000 GMT+0700,1917.708,1933.385,1907.455,1919.248
17.03.2023 04:00:00.000 GMT+0700,1920.774,1988.998,1918.135,1987.798
18.03.2023 04:00:00.000 GMT+0700,1987.798,1987.798,1987.798,1987.798
19.03.2023 04:00:00.000 GMT+0700,1987.798,1987.798,1987.798,1987.798
20.03.2023 04:00:00.000 GMT+0700,1984.148,2009.695,1965.748,1978.375
21.03.2023 04:00:00.000 GMT+0700,1978.308,1985.025,1935.194,1939.205
22.03.2023 04:00:00.000 GMT+0700,1939.658,1978.705,1934.175,1969.525
23.03.2023 04:00:00.000 GMT+0700,1969.714,2003.185,1964.644,1992.598
24.03.2023 04:00:00.000 GMT+0700,1993.198,2002.848,1975.085,1977.988
25.03.2023 04:00:00.000 GMT+0700,1977.988,1977.988,1977.988,1977.988
26.03.2023 04:00:00.000 GMT+0700,1977.988,1977.988,1977.988,1977.988
27.03.2023 04:00:00.000 GMT+0700,1979.798,1979.798,1943.895,1956.275
28.03.2023 04:00:00.000 GMT+0700,1955.504,1975.148,1949.028,1972.915
29.03.2023 04:00:00.000 GMT+0700,1972.558,1974.224,1958.575,1963.625
30.03.2023 04:00:00.000 GMT+0700,1963.484,1984.195,1955.204,1979.715
31.03.2023 04:00:00.000 GMT+0700,1979.884,1987.485,1966.754,1968.748
01.04.2023 04:00:00.000 GMT+0700,1968.748,1968.748,1968.748,1968.748
02.04.2023 04:00:00.000 GMT+0700,1968.748,1968.748,1968.748,1968.748
03.04.2023 04:00:00.000 GMT+0700,1972.298,1990.365,1949.595,1984.295
04.04.2023 04:00:00.000 GMT+0700,1983.344,2024.848,1976.825,2019.875
05.04.2023 04:00:00.000 GMT+0700,2020.094,2031.968,2009.885,2020.195
06.04.2023 04:00:00.000 GMT+0700,2020.404,2021.248,2001,2006.476
07.04.2023 04:00:00.000 GMT+0700,2006.476,2006.476,2006.476,2006.476
08.04.2023 04:00:00.000 GMT+0700,2006.476,2006.476,2006.476,2006.476
09.04.2023 04:00:00.000 GMT+0700,2006.476,2006.476,2006.476,2006.476
10.04.2023 04:00:00.000 GMT+0700,1993.341,2006.355,1981.545,1990.955
11.04.2023 04:00:00.000 GMT+0700,1991.084,2007.348,1988.615,2003.005
12.04.2023 04:00:00.000 GMT+0700,2003.274,2028.235,2001.225,2014.635
13.04.2023 04:00:00.000 GMT+0700,2013.974,2048.538,2013.518,2039.498
14.04.2023 04:00:00.000 GMT+0700,2039.454,2047.335,1992.285,2003.498
15.04.2023 04:00:00.000 GMT+0700,2003.498,2003.498,2003.498,2003.498
16.04.2023 04:00:00.000 GMT+0700,2003.498,2003.498,2003.498,2003.498
17.04.2023 04:00:00.000 GMT+0700,1998.498,2014.885,1980.974,1994.195
18.04.2023 04:00:00.000 GMT+0700,1994.688,2011.748,1991.195,2005.048
19.04.2023 04:00:00.000 GMT+0700,2004.704,2008.045,1969.155,1994.605
20.04.2023 04:00:00.000 GMT+0700,1994.564,2012.255,1990.385,2004.598
21.04.2023 04:00:00.000 GMT+0700,2004.424,2005.495,1971.515,1982.248
22.04.2023 04:00:00.000 GMT+0700,1982.248,1982.248,1982.248,1982.248
23.04.2023 04:00:00.000 GMT+0700,1982.248,1982.248,1982.248,1982.248
24.04.2023 04:00:00.000 GMT+0700,1980.748,1990.728,1973.995,1988.938
25.04.2023 04:00:00.000 GMT+0700,1988.704,2003.798,1976.015,1996.698
26.04.2023 04:00:00.000 GMT+0700,1997.004,2009.204,1983.198,1988.198
27.04.2023 04:00:00.000 GMT+0700,1989.034,2003.258,1973.865,1987.598
28.04.2023 04:00:00.000 GMT+0700,1987.404,1994.915,1975.905,1989.548
29.04.2023 04:00:00.000 GMT+0700,1989.548,1989.548,1989.548,1989.548
30.04.2023 04:00:00.000 GMT+0700,1989.548,1989.548,1989.548,1989.548
01.05.2023 04:00:00.000 GMT+0700,1990.398,2005.848,1976.925,1981.198
02.05.2023 04:00:00.000 GMT+0700,1981.344,2019.248,1978.324,2016.325
03.05.2023 04:00:00.000 GMT+0700,2016.488,2040.298,2007.414,2038.798
04.05.2023 04:00:00.000 GMT+0700,2039.274,2079.778,2030.214,2049.498
05.05.2023 04:00:00.000 GMT+0700,2049.644,2052.925,1999.455,2016.298
06.05.2023 04:00:00.000 GMT+0700,2016.298,2016.298,2016.298,2016.298
07.05.2023 04:00:00.000 GMT+0700,2016.298,2016.298,2016.298,2016.298
08.05.2023 04:00:00.000 GMT+0700,2016.608,2029.334,2014.134,2020.625
09.05.2023 04:00:00.000 GMT+0700,2020.404,2037.494,2019.344,2033.868
10.05.2023 04:00:00.000 GMT+0700,2033.954,2048.114,2021.434,2029.465
11.05.2023 04:00:00.000 GMT+0700,2029.944,2041.214,2011.044,2014.595
12.05.2023 04:00:00.000 GMT+0700,2014.654,2022.494,2000.825,2009.798
13.05.2023 04:00:00.000 GMT+0700,2009.798,2009.798,2009.798,2009.798
14.05.2023 04:00:00.000 GMT+0700,2009.798,2009.798,2009.798,2009.798
15.05.2023 04:00:00.000 GMT+0700,2007.498,2022.114,2006.998,2015.678
16.05.2023 04:00:00.000 GMT+0700,2015.304,2018.235,1985.405,1988.848
17.05.2023 04:00:00.000 GMT+0700,1989.104,1992.985,1974.935,1981.298
18.05.2023 04:00:00.000 GMT+0700,1981.464,1985.944,1951.885,1957.348
19.05.2023 04:00:00.000 GMT+0700,1956.418,1984.075,1953.905,1977.448
20.05.2023 04:00:00.000 GMT+0700,1977.448,1977.448,1977.448,1977.448
21.05.2023 04:00:00.000 GMT+0700,1977.448,1977.448,1977.448,1977.448
22.05.2023 04:00:00.000 GMT+0700,1976.478,1982.505,1968.765,1971.645
23.05.2023 04:00:00.000 GMT+0700,1970.864,1977.554,1954.084,1974.698
24.05.2023 04:00:00.000 GMT+0700,1974.684,1985.194,1956.548,1956.648
25.05.2023 04:00:00.000 GMT+0700,1956.104,1964.625,1938.658,1941.005
26.05.2023 04:00:00.000 GMT+0700,1939.844,1957.215,1936.655,1945.788
27.05.2023 04:00:00.000 GMT+0700,1945.788,1945.788,1945.788,1945.788
28.05.2023 04:00:00.000 GMT+0700,1945.788,1945.788,1945.788,1945.788
29.05.2023 04:00:00.000 GMT+0700,1942.078,1949.575,1940.145,1943.054
30.05.2023 04:00:00.000 GMT+0700,1943.704,1963.378,1931.905,1959.088
31.05.2023 04:00:00.000 GMT+0700,1958.788,1974.628,1953.498,1962.398
01.06.2023 04:00:00.000 GMT+0700,1962.204,1983.015,1953.255,1977.098
02.06.2023 04:00:00.000 GMT+0700,1976.804,1983.315,1947.164,1947.738
03.06.2023 04:00:00.000 GMT+0700,1947.738,1947.738,1947.738,1947.738
04.06.2023 04:00:00.000 GMT+0700,1947.738,1947.738,1947.738,1947.738
05.06.2023 04:00:00.000 GMT+0700,1947.045,1963.955,1938.045,1961.448
06.06.2023 04:00:00.000 GMT+0700,1960.964,1966.238,1954.255,1963.198
07.06.2023 04:00:00.000 GMT+0700,1963.214,1970.085,1939.638,1939.715
08.06.2023 04:00:00.000 GMT+0700,1940.344,1970.398,1939.544,1965.148
09.06.2023 04:00:00.000 GMT+0700,1965.304,1972.928,1956.475,1960.798
10.06.2023 04:00:00.000 GMT+0700,1960.798,1960.798,1960.798,1960.798
11.06.2023 04:00:00.000 GMT+0700,1960.798,1960.798,1960.798,1960.798
12.06.2023 04:00:00.000 GMT+0700,1959.324,1966.865,1949.125,1957.548
13.06.2023 04:00:00.000 GMT+0700,1957.114,1970.724,1939.935,1943.448
14.06.2023 04:00:00.000 GMT+0700,1943.624,1960.205,1939.498,1941.238
15.06.2023 04:00:00.000 GMT+0700,1941.964,1960.125,1924.898,1957.628
16.06.2023 04:00:00.000 GMT+0700,1957.008,1967.825,1953.165,1957.358
17.06.2023 04:00:00.000 GMT+0700,1957.358,1957.358,1957.358,1957.358
18.06.2023 04:00:00.000 GMT+0700,1957.358,1957.358,1957.358,1957.358
19.06.2023 04:00:00.000 GMT+0700,1957.198,1958.685,1947.685,1950.125
20.06.2023 04:00:00.000 GMT+0700,1950.575,1956.675,1929.705,1936.018
21.06.2023 04:00:00.000 GMT+0700,1935.274,1939.375,1919.075,1932.198
22.06.2023 04:00:00.000 GMT+0700,1932.198,1934.845,1912.224,1912.255
23.06.2023 04:00:00.000 GMT+0700,1913.504,1937.238,1910.065,1920.388
24.06.2023 04:00:00.000 GMT+0700,1920.388,1920.388,1920.388,1920.388
25.06.2023 04:00:00.000 GMT+0700,1920.388,1920.388,1920.388,1920.388
26.06.2023 04:00:00.000 GMT+0700,1924.948,1933.245,1921.425,1921.875
27.06.2023 04:00:00.000 GMT+0700,1922.604,1930.585,1910.785,1913.395
28.06.2023 04:00:00.000 GMT+0700,1913.008,1917.155,1902.695,1906.978
29.06.2023 04:00:00.000 GMT+0700,1907.404,1912.995,1892.915,1907.845
30.06.2023 04:00:00.000 GMT+0700,1907.704,1922.628,1900.465,1919.538
01.07.2023 04:00:00.000 GMT+0700,1919.538,1919.538,1919.538,1919.538
02.07.2023 04:00:00.000 GMT+0700,1919.538,1919.538,1919.538,1919.538
03.07.2023 04:00:00.000 GMT+0700,1918.898,1930.935,1909.965,1921.285
04.07.2023 04:00:00.000 GMT+0700,1920.834,1930.615,1919.644,1925.725
05.07.2023 04:00:00.000 GMT+0700,1925.674,1934.905,1914.565,1914.898
06.07.2023 04:00:00.000 GMT+0700,1914.504,1927.505,1902.505,1910.745
07.07.2023 04:00:00.000 GMT+0700,1910.234,1934.745,1909.408,1923.838
08.07.2023 04:00:00.000 GMT+0700,1923.838,1923.838,1923.838,1923.838
09.07.2023 04:00:00.000 GMT+0700,1923.838,1923.838,1923.838,1923.838
10.07.2023 04:00:00.000 GMT+0700,1923.998,1928.075,1912.585,1925.008
11.07.2023 04:00:00.000 GMT+0700,1924.468,1938.274,1924.175,1931.515
12.07.2023 04:00:00.000 GMT+0700,1932.034,1959.595,1931.964,1956.705
13.07.2023 04:00:00.000 GMT+0700,1955.934,1963.494,1952.245,1960.248
14.07.2023 04:00:00.000 GMT+0700,1959.834,1963.585,1950.875,1954.748
15.07.2023 04:00:00.000 GMT+0700,1954.748,1954.748,1954.748,1954.748
16.07.2023 04:00:00.000 GMT+0700,1954.748,1954.748,1954.748,1954.748
17.07.2023 04:00:00.000 GMT+0700,1954.048,1959.745,1945.638,1954.898
18.07.2023 04:00:00.000 GMT+0700,1953.554,1984.195,1953.554,1977.965
19.07.2023 04:00:00.000 GMT+0700,1978.384,1980.775,1969.645,1976.298
20.07.2023 04:00:00.000 GMT+0700,1976.545,1987.385,1965.198,1969.088
21.07.2023 04:00:00.000 GMT+0700,1969.215,1973.705,1956.678,1961.428
22.07.2023 04:00:00.000 GMT+0700,1961.428,1961.428,1961.428,1961.428
23.07.2023 04:00:00.000 GMT+0700,1961.428,1961.428,1961.428,1961.428
24.07.2023 04:00:00.000 GMT+0700,1961.498,1967.725,1953.335,1954.298
25.07.2023 04:00:00.000 GMT+0700,1954.285,1965.548,1951.898,1964.458
26.07.2023 04:00:00.000 GMT+0700,1964.405,1978.118,1961.945,1971.215
27.07.2023 04:00:00.000 GMT+0700,1970.998,1982.085,1942.525,1943.505
28.07.2023 04:00:00.000 GMT+0700,1945.715,1963.374,1945.315,1958.465
29.07.2023 04:00:00.000 GMT+0700,1958.465,1958.465,1958.465,1958.465
30.07.2023 04:00:00.000 GMT+0700,1958.465,1958.465,1958.465,1958.465
31.07.2023 04:00:00.000 GMT+0700,1958.608,1972.295,1950.655,1964.718
01.08.2023 04:00:00.000 GMT+0700,1965.195,1965.885,1941.118,1943.498
02.08.2023 04:00:00.000 GMT+0700,1949.608,1954.675,1932.885,1934.288
03.08.2023 04:00:00.000 GMT+0700,1933.605,1938.815,1929.425,1933.778
04.08.2023 04:00:00.000 GMT+0700,1933.644,1946.798,1924.898,1942.568
05.08.2023 04:00:00.000 GMT+0700,1942.568,1942.568,1942.568,1942.568
06.08.2023 04:00:00.000 GMT+0700,1942.568,1942.568,1942.568,1942.568
07.08.2023 04:00:00.000 GMT+0700,1942.098,1946.605,1931.365,1935.718
08.08.2023 04:00:00.000 GMT+0700,1936.515,1937.945,1922.655,1925.065
09.08.2023 04:00:00.000 GMT+0700,1924.575,1932.255,1913.505,1913.515
10.08.2023 04:00:00.000 GMT+0700,1914.655,1929.995,1911.748,1911.748
11.08.2023 04:00:00.000 GMT+0700,1912.105,1920.815,1910.694,1913.378
12.08.2023 04:00:00.000 GMT+0700,1913.378,1913.378,1913.378,1913.378
13.08.2023 04:00:00.000 GMT+0700,1913.378,1913.378,1913.378,1913.378
14.08.2023 04:00:00.000 GMT+0700,1912.255,1916.135,1902.595,1906.818
15.08.2023 04:00:00.000 GMT+0700,1907.094,1911.525,1896.215,1901.498
16.08.2023 04:00:00.000 GMT+0700,1900.915,1907.095,1891.148,1891.148
17.08.2023 04:00:00.000 GMT+0700,1891.595,1903.375,1884.925,1888.418
18.08.2023 04:00:00.000 GMT+0700,1889.075,1896.678,1886.675,1889.258
19.08.2023 04:00:00.000 GMT+0700,1889.258,1889.258,1889.258,1889.258
20.08.2023 04:00:00.000 GMT+0700,1889.258,1889.258,1889.258,1889.258
21.08.2023 04:00:00.000 GMT+0700,1889.335,1898.665,1884.755,1894.498
22.08.2023 04:00:00.000 GMT+0700,1894.548,1904.405,1889.018,1896.978
23.08.2023 04:00:00.000 GMT+0700,1897.108,1920.275,1897.108,1914.438
24.08.2023 04:00:00.000 GMT+0700,1914.498,1923.225,1911.655,1916.498
25.08.2023 04:00:00.000 GMT+0700,1916.198,1922.265,1903.705,1914.778
26.08.2023 04:00:00.000 GMT+0700,1914.778,1914.778,1914.778,1914.778
27.08.2023 04:00:00.000 GMT+0700,1914.778,1914.778,1914.778,1914.778
28.08.2023 04:00:00.000 GMT+0700,1915.548,1925.955,1912.675,1918.375
29.08.2023 04:00:00.000 GMT+0700,1919.598,1938.095,1914.355,1937.238
30.08.2023 04:00:00.000 GMT+0700,1937.085,1948.965,1934.838,1941.855
31.08.2023 04:00:00.000 GMT+0700,1942.868,1947.825,1938.864,1939.658
01.09.2023 04:00:00.000 GMT+0700,1938.898,1952.905,1934.355,1939.238
02.09.2023 04:00:00.000 GMT+0700,1939.238,1939.238,1939.238,1939.238
03.09.2023 04:00:00.000 GMT+0700,1939.238,1939.238,1939.238,1939.238
04.09.2023 04:00:00.000 GMT+0700,1939.948,1946.185,1936.675,1938.225
05.09.2023 04:00:00.000 GMT+0700,1937.798,1938.905,1925.205,1925.748
06.09.2023 04:00:00.000 GMT+0700,1925.368,1929.055,1915.175,1916.418
07.09.2023 04:00:00.000 GMT+0700,1916.545,1923.495,1915.945,1919.338
08.09.2023 04:00:00.000 GMT+0700,1919.008,1929.595,1917.225,1918.258
09.09.2023 04:00:00.000 GMT+0700,1918.258,1918.258,1918.258,1918.258
10.09.2023 04:00:00.000 GMT+0700,1918.258,1918.258,1918.258,1918.258
11.09.2023 04:00:00.000 GMT+0700,1919.865,1930.558,1916.584,1922.048
12.09.2023 04:00:00.000 GMT+0700,1921.348,1924.395,1907.478,1913.258
13.09.2023 04:00:00.000 GMT+0700,1911.695,1915.655,1905.555,1907.918
14.09.2023 04:00:00.000 GMT+0700,1908.208,1912.825,1900.898,1910.448
15.09.2023 04:00:00.000 GMT+0700,1910.068,1930.308,1909.725,1922.738
16.09.2023 04:00:00.000 GMT+0700,1922.738,1922.738,1922.738,1922.738
17.09.2023 04:00:00.000 GMT+0700,1922.738,1922.738,1922.738,1922.738
18.09.2023 04:00:00.000 GMT+0700,1923.408,1934.128,1922.378,1933.538
19.09.2023 04:00:00.000 GMT+0700,1933.048,1937.275,1929.675,1930.998
20.09.2023 04:00:00.000 GMT+0700,1930.785,1947.315,1927.855,1929.755
21.09.2023 04:00:00.000 GMT+0700,1930.744,1931.435,1913.808,1919.568
22.09.2023 04:00:00.000 GMT+0700,1919.195,1929.015,1919.035,1924.818
23.09.2023 04:00:00.000 GMT+0700,1924.818,1924.818,1924.818,1924.818
24.09.2023 04:00:00.000 GMT+0700,1924.818,1924.818,1924.818,1924.818
25.09.2023 04:00:00.000 GMT+0700,1924.335,1927.115,1915.045,1915.585
26.09.2023 04:00:00.000 GMT+0700,1915.925,1916.715,1899.005,1900.448
27.09.2023 04:00:00.000 GMT+0700,1900.335,1903.825,1872.445,1874.338
28.09.2023 04:00:00.000 GMT+0700,1874.848,1879.485,1857.565,1863.958
29.09.2023 04:00:00.000 GMT+0700,1864.985,1879.765,1846.205,1848.098
30.09.2023 04:00:00.000 GMT+0700,1848.098,1848.098,1848.098,1848.098
01.10.2023 04:00:00.000 GMT+0700,1848.098,1848.098,1848.098,1848.098
02.10.2023 04:00:00.000 GMT+0700,1847.268,1848.835,1827.065,1827.848
03.10.2023 04:00:00.000 GMT+0700,1828.265,1833.205,1815.245,1822.558
04.10.2023 04:00:00.000 GMT+0700,1822.248,1830.455,1816.475,1820.898
05.10.2023 04:00:00.000 GMT+0700,1821.098,1829.105,1812.924,1819.988
06.10.2023 04:00:00.000 GMT+0700,1820.075,1834.725,1810.288,1832.698
07.10.2023 04:00:00.000 GMT+0700,1832.698,1832.698,1832.698,1832.698
08.10.2023 04:00:00.000 GMT+0700,1832.698,1832.698,1832.698,1832.698
09.10.2023 04:00:00.000 GMT+0700,1847.405,1863.395,1844.135,1860.878
10.10.2023 04:00:00.000 GMT+0700,1861.104,1865.315,1852.888,1860.048
11.10.2023 04:00:00.000 GMT+0700,1859.498,1877.105,1858.535,1873.948
12.10.2023 04:00:00.000 GMT+0700,1874.128,1884.885,1867.825,1868.495
13.10.2023 04:00:00.000 GMT+0700,1868.715,1932.875,1868.715,1932.738
14.10.2023 04:00:00.000 GMT+0700,1932.738,1932.738,1932.738,1932.738
15.10.2023 04:00:00.000 GMT+0700,1932.738,1932.738,1932.738,1932.738
16.10.2023 04:00:00.000 GMT+0700,1927.998,1929.355,1908.085,1919.138
17.10.2023 04:00:00.000 GMT+0700,1919.138,1931.414,1912.315,1922.798
18.10.2023 04:00:00.000 GMT+0700,1922.495,1962.545,1922.288,1947.318
19.10.2023 04:00:00.000 GMT+0700,1947.575,1977.575,1945.125,1974.048
20.10.2023 04:00:00.000 GMT+0700,1974.418,1997.135,1971.905,1980.648
21.10.2023 04:00:00.000 GMT+0700,1980.648,1980.648,1980.648,1980.648
22.10.2023 04:00:00.000 GMT+0700,1980.648,1980.648,1980.648,1980.648
23.10.2023 04:00:00.000 GMT+0700,1967.114,1982.725,1964.275,1971.848
24.10.2023 04:00:00.000 GMT+0700,1972.584,1980.735,1953.404,1970.598
25.10.2023 04:00:00.000 GMT+0700,1971.265,1987.115,1962.854,1979.098
26.10.2023 04:00:00.000 GMT+0700,1978.875,1993.385,1971.655,1984.448
27.10.2023 04:00:00.000 GMT+0700,1984.494,2009.395,1976.755,2005.648
28.10.2023 04:00:00.000 GMT+0700,2005.648,2005.648,2005.648,2005.648
29.10.2023 04:00:00.000 GMT+0700,2005.648,2005.648,2005.648,2005.648
30.10.2023 04:00:00.000 GMT+0700,2004.135,2006.685,1990.835,1995.728
31.10.2023 04:00:00.000 GMT+0700,1995.015,2007.734,1978.735,1983.498
01.11.2023 04:00:00.000 GMT+0700,1982.778,1991.898,1969.815,1982.248
02.11.2023 04:00:00.000 GMT+0700,1983.525,1990.935,1978.775,1985.478
03.11.2023 04:00:00.000 GMT+0700,1984.758,2003.968,1983.155,1992.058
04.11.2023 04:00:00.000 GMT+0700,1992.058,1992.058,1992.058,1992.058
05.11.2023 04:00:00.000 GMT+0700,1992.058,1992.058,1992.058,1992.058
06.11.2023 05:00:00.000 GMT+0700,1991.698,1992.955,1977.228,1977.598
07.11.2023 05:00:00.000 GMT+0700,1977.198,1978.175,1956.598,1969.028
08.11.2023 05:00:00.000 GMT+0700,1968.268,1970.955,1947.325,1949.848
09.11.2023 05:00:00.000 GMT+0700,1948.958,1965.498,1944.575,1958.298
10.11.2023 05:00:00.000 GMT+0700,1958.098,1960.695,1932.865,1938.148
11.11.2023 05:00:00.000 GMT+0700,1938.148,1938.148,1938.148,1938.148
12.11.2023 05:00:00.000 GMT+0700,1938.148,1938.148,1938.148,1938.148
13.11.2023 05:00:00.000 GMT+0700,1938.165,1949.115,1931.515,1945.948
14.11.2023 05:00:00.000 GMT+0700,1945.568,1970.835,1937.978,1963.178
15.11.2023 05:00:00.000 GMT+0700,1962.094,1975.148,1955.325,1959.048
16.11.2023 05:00:00.000 GMT+0700,1959.108,1987.848,1956.365,1980.998
17.11.2023 05:00:00.000 GMT+0700,1980.235,1993.335,1978.478,1980.398
18.11.2023 05:00:00.000 GMT+0700,1980.398,1980.398,1980.398,1980.398
19.11.2023 05:00:00.000 GMT+0700,1980.398,1980.398,1980.398,1980.398
20.11.2023 05:00:00.000 GMT+0700,1977.698,1985.085,1965.355,1977.774
21.11.2023 05:00:00.000 GMT+0700,1977.648,2007.475,1977.638,1998.098
22.11.2023 05:00:00.000 GMT+0700,1998.598,2006.318,1986.805,1989.548
23.11.2023 05:00:00.000 GMT+0700,1988.415,1998.408,1988.415,1992.555
24.11.2023 05:00:00.000 GMT+0700,1991.698,2003.515,1991.338,2000.505
25.11.2023 05:00:00.000 GMT+0700,2000.505,2000.505,2000.505,2000.505
26.11.2023 05:00:00.000 GMT+0700,2000.505,2000.505,2000.505,2000.505
27.11.2023 05:00:00.000 GMT+0700,2000.995,2018.085,2000.398,2013.848
28.11.2023 05:00:00.000 GMT+0700,2013.195,2042.915,2011.478,2040.598
29.11.2023 05:00:00.000 GMT+0700,2040.875,2051.865,2035.205,2043.998
30.11.2023 05:00:00.000 GMT+0700,2045.085,2047.118,2031.258,2036.098
01.12.2023 05:00:00.000 GMT+0700,2036.218,2075.265,2033.805,2071.668
02.12.2023 05:00:00.000 GMT+0700,2071.668,2071.668,2071.668,2071.668
03.12.2023 05:00:00.000 GMT+0700,2071.668,2071.668,2071.668,2071.668
04.12.2023 05:00:00.000 GMT+0700,2072.525,2145.135,2019.925,2028.965
05.12.2023 05:00:00.000 GMT+0700,2029.154,2041.155,2009.855,2019.048
06.12.2023 05:00:00.000 GMT+0700,2018.575,2035.785,2017.098,2025.218
07.12.2023 05:00:00.000 GMT+0700,2025.545,2039.778,2020.075,2028.418
08.12.2023 05:00:00.000 GMT+0700,2028.028,2033.874,1994.555,2004.418
09.12.2023 05:00:00.000 GMT+0700,2004.418,2004.418,2004.418,2004.418
10.12.2023 05:00:00.000 GMT+0700,2004.418,2004.418,2004.418,2004.418
11.12.2023 05:00:00.000 GMT+0700,2002.794,2007.705,1975.725,1981.624
12.12.2023 05:00:00.000 GMT+0700,1981.955,1996.625,1977.115,1979.315
13.12.2023 05:00:00.000 GMT+0700,1979.654,2027.648,1972.935,2027.385
14.12.2023 05:00:00.000 GMT+0700,2025.945,2047.775,2023.795,2036.255
15.12.2023 05:00:00.000 GMT+0700,2036.355,2044.815,2015.515,2019.485
16.12.2023 05:00:00.000 GMT+0700,2019.485,2019.485,2019.485,2019.485
17.12.2023 05:00:00.000 GMT+0700,2019.485,2019.485,2019.485,2019.485
18.12.2023 05:00:00.000 GMT+0700,2018.898,2033.615,2015.885,2026.984
19.12.2023 05:00:00.000 GMT+0700,2026.828,2046.905,2021.605,2040.105
20.12.2023 05:00:00.000 GMT+0700,2039.548,2043.375,2027.258,2031.735
21.12.2023 05:00:00.000 GMT+0700,2031.698,2045.898,2031.465,2045.845
22.12.2023 05:00:00.000 GMT+0700,2048.414,2070.525,2046.608,2052.908
23.12.2023 05:00:00.000 GMT+0700,2052.908,2052.908,2052.908,2052.908
24.12.2023 05:00:00.000 GMT+0700,2052.908,2052.908,2052.908,2052.908
25.12.2023 05:00:00.000 GMT+0700,2052.908,2052.908,2052.908,2052.908
26.12.2023 05:00:00.000 GMT+0700,2053.025,2068.948,2052.895,2067.635
27.12.2023 05:00:00.000 GMT+0700,2067.288,2084.345,2061.385,2077.495
